DATE;Close
17/04/2024;1011,58
18/04/2024;1002,17
19/04/2024;1001,65
22/04/2024;980,245
23/04/2024;973,97
24/04/2024;995,45
25/04/2024;1000,34
26/04/2024;983,96
29/04/2024;1009,57
30/04/2024;1010,58
01/05/2024;1006,29
02/05/2024;988,595
03/05/2024;992,99
07/05/2024;1019,08
08/05/2024;1034,15
09/05/2024;1031,4
10/05/2024;1034,49
13/05/2024;1034,66
14/05/2024;1037,6
15/05/2024;1040,36
16/05/2024;1055,66
17/05/2024;1064,97
20/05/2024;1058,79
21/05/2024;1065,33
22/05/2024;1064,88
23/05/2024;1069,92
24/05/2024;1074,66
28/05/2024;1074,84
29/05/2024;1075,87
30/05/2024;1070,87
31/05/2024;1063,37
03/06/2024;1042,89
04/06/2024;1058,67
05/06/2024;1058,27
06/06/2024;1080,34
07/06/2024;1085,96
10/06/2024;1086,88
11/06/2024;1088,13
12/06/2024;1089,41
13/06/2024;1112,83
14/06/2024;1116,4
17/06/2024;1118,82
18/06/2024;1126,51
19/06/2024;1134,6
20/06/2024;1139,47
21/06/2024;1137,29
24/06/2024;1125,88
25/06/2024;1121,21
26/06/2024;1123,44
27/06/2024;1124,23
28/06/2024;1126,06
01/07/2024;1134,52
02/07/2024;1125,06
03/07/2024;1135,58
04/07/2024;1147,51
05/07/2024;1151,17
08/07/2024;1160,705
09/07/2024;1166,48
10/07/2024;1168,87
11/07/2024;1172,18
12/07/2024;1160
15/07/2024;1166,89
16/07/2024;1170,83
17/07/2024;1161,05
18/07/2024;1138,05
19/07/2024;1120,54
22/07/2024;1117,205
23/07/2024;1121,31
24/07/2024;1135,94
25/07/2024;1098,11
26/07/2024;1087,57
29/07/2024;1082,59
30/07/2024;1084
31/07/2024;1077,55
01/08/2024;1105,04
02/08/2024;1091,24
05/08/2024;1050,3
06/08/2024;1027,86
07/08/2024;1036,06
08/08/2024;1048,95
09/08/2024;1044,82
12/08/2024;1052,08
13/08/2024;1058,29
14/08/2024;1077,78
15/08/2024;1087,27
16/08/2024;1108,325
19/08/2024;1110,33
20/08/2024;1118,1
21/08/2024;1126,4
22/08/2024;1129,81
23/08/2024;1125,37
27/08/2024;1125,28
28/08/2024;1115,47
29/08/2024;1103,09
30/08/2024;1118,15
02/09/2024;1108,03
03/09/2024;1119,2
04/09/2024;1093,39
05/09/2024;1083,1
06/09/2024;1076,4
09/09/2024;1056,6
10/09/2024;1060,38
11/09/2024;1070,52
12/09/2024;1066,78
13/09/2024;1101,84
16/09/2024;1114,79
17/09/2024;1107,11
18/09/2024;1115
19/09/2024;1108,01
20/09/2024;1136,62
23/09/2024;1126,76
;1133,52
