DATE;Close
26/04/2024;73,52
29/04/2024;75,15
30/04/2024;75
02/05/2024;74,7
03/05/2024;74,39
06/05/2024;75,27
07/05/2024;75,95
08/05/2024;76,15
09/05/2024;76,48
10/05/2024;75,99
13/05/2024;76,43
14/05/2024;75,96
15/05/2024;76,29
16/05/2024;77,05
17/05/2024;77,14
20/05/2024;76,81
21/05/2024;77,24
22/05/2024;77,55
23/05/2024;77,42
24/05/2024;77,18
27/05/2024;77,4
28/05/2024;77,94
29/05/2024;77,8
30/05/2024;77,95
31/05/2024;76,87
03/06/2024;76,83
04/06/2024;77,12
05/06/2024;77,29
06/06/2024;78,87
07/06/2024;79,1
10/06/2024;79,75
11/06/2024;79,99
12/06/2024;80,58
13/06/2024;80,8
14/06/2024;81,75
17/06/2024;82,16
18/06/2024;82,62
19/06/2024;82,6
20/06/2024;82,55
21/06/2024;83,03
24/06/2024;82,64
25/06/2024;81,9
26/06/2024;82,67
27/06/2024;83,32
28/06/2024;83,26
01/07/2024;82,93
02/07/2024;83,06
03/07/2024;83,43
04/07/2024;83,69
05/07/2024;83,72
08/07/2024;84,62
09/07/2024;84,68
10/07/2024;84,81
11/07/2024;85,7
12/07/2024;83,76
15/07/2024;83,54
16/07/2024;84
17/07/2024;84,13
18/07/2024;82,04
19/07/2024;81,02
22/07/2024;81,29
23/07/2024;82,11
24/07/2024;82,21
25/07/2024;79,99
26/07/2024;79,35
29/07/2024;79,6
30/07/2024;80,38
31/07/2024;79,63
01/08/2024;81,32
02/08/2024;80,56
05/08/2024;77,7
06/08/2024;74,87
07/08/2024;75,83
08/08/2024;75,72
09/08/2024;77,39
12/08/2024;78,02
13/08/2024;77,82
14/08/2024;78,89
15/08/2024;78,94
16/08/2024;80,47
19/08/2024;80,34
20/08/2024;80,83
21/08/2024;80,64
22/08/2024;80,36
23/08/2024;79,78
26/08/2024;80,01
27/08/2024;80,08
28/08/2024;79,81
29/08/2024;79,99
30/08/2024;80,23
02/09/2024;80,7
03/09/2024;81,09
04/09/2024;78,94
05/09/2024;78,66
06/09/2024;78,53
09/09/2024;76,82
10/09/2024;77,84
11/09/2024;78,39
12/09/2024;79,24
13/09/2024;80,14
16/09/2024;80,42
17/09/2024;79,96
18/09/2024;79,72
19/09/2024;79,89
20/09/2024;80,88
23/09/2024;80,44
