DATE;Close
25/08/2022;49,59
26/08/2022;49,865
29/08/2022;49,14
30/08/2022;48,21
31/08/2022;47,595
01/09/2022;47,22
02/09/2022;46,955
05/09/2022;47,555
06/09/2022;47,245
07/09/2022;47,325
08/09/2022;47,11
09/09/2022;47,77
12/09/2022;48,185
13/09/2022;48,33
14/09/2022;47,455
15/09/2022;46,975
16/09/2022;46,595
19/09/2022;45,785
20/09/2022;45,87
21/09/2022;45,745
22/09/2022;46,4
23/09/2022;45,36
26/09/2022;45,045
27/09/2022;45,15
28/09/2022;45,135
29/09/2022;45,405
30/09/2022;44,385
03/10/2022;44,535
04/10/2022;44,545
05/10/2022;45,43
06/10/2022;45,47
07/10/2022;45,905
10/10/2022;44,95
11/10/2022;44,765
12/10/2022;44,58
13/10/2022;44,435
14/10/2022;44,375
17/10/2022;44,38
18/10/2022;44,8
19/10/2022;44,82
20/10/2022;45,005
21/10/2022;45,055
24/10/2022;44,86
25/10/2022;45,46
26/10/2022;45,91
27/10/2022;46,09
28/10/2022;45,8
31/10/2022;46,23
01/11/2022;46,515
02/11/2022;46,56
03/11/2022;46,325
04/11/2022;45,785
07/11/2022;45,325
08/11/2022;45,665
09/11/2022;46,195
10/11/2022;45,81
11/11/2022;46,875
14/11/2022;46,88
15/11/2022;47,14
16/11/2022;47,355
17/11/2022;46,65
18/11/2022;46,455
21/11/2022;46,84
22/11/2022;47,005
23/11/2022;47,265
24/11/2022;47,48
25/11/2022;47,51
28/11/2022;47,44
29/11/2022;47,16
30/11/2022;46,92
01/12/2022;47,335
02/12/2022;47,84
05/12/2022;47,575
06/12/2022;47,225
07/12/2022;46,67
08/12/2022;46,43
09/12/2022;46,485
12/12/2022;46,615
13/12/2022;46,4
14/12/2022;47,2
15/12/2022;47,145
16/12/2022;45,5
19/12/2022;45,21
20/12/2022;45
21/12/2022;44,795
22/12/2022;45,705
23/12/2022;45,02
27/12/2022;45,1
28/12/2022;45,095
29/12/2022;44,885
30/12/2022;45,185
02/01/2023;44,85
03/01/2023;45,685
04/01/2023;45,245
05/01/2023;45,585
06/01/2023;45,325
09/01/2023;45,89
10/01/2023;46,085
11/01/2023;45,515
12/01/2023;45,91
13/01/2023;46,045
16/01/2023;46,14
17/01/2023;46,355
18/01/2023;46,49
19/01/2023;46,225
20/01/2023;45,51
23/01/2023;45,8
24/01/2023;46,485
25/01/2023;46,4
26/01/2023;46,02
27/01/2023;46,455
30/01/2023;46,83
31/01/2023;46,55
01/02/2023;46,525
02/02/2023;46,425
03/02/2023;47,71
06/02/2023;48,055
07/02/2023;47,815
08/02/2023;47,94
09/02/2023;47,79
10/02/2023;47,745
13/02/2023;47,505
14/02/2023;47,86
15/02/2023;47,645
16/02/2023;47,985
17/02/2023;47,83
20/02/2023;47,315
21/02/2023;47,425
22/02/2023;46,955
23/02/2023;46,875
24/02/2023;46,905
27/02/2023;46,69
28/02/2023;46,895
01/03/2023;46,765
02/03/2023;46,325
03/03/2023;46,58
06/03/2023;47,31
07/03/2023;47,475
08/03/2023;47,305
09/03/2023;47,18
10/03/2023;47,175
13/03/2023;46,265
14/03/2023;45,165
15/03/2023;45,86
16/03/2023;45,575
17/03/2023;46,18
20/03/2023;45,985
21/03/2023;46,01
22/03/2023;46,25
23/03/2023;46,37
24/03/2023;46,055
27/03/2023;46,05
28/03/2023;46,275
29/03/2023;45,995
30/03/2023;46,455
31/03/2023;46,65
03/04/2023;47,1
04/04/2023;47,235
05/04/2023;46,925
06/04/2023;46,905
11/04/2023;46,915
12/04/2023;47,315
13/04/2023;47,095
14/04/2023;46,975
17/04/2023;47,355
18/04/2023;47,515
19/04/2023;47,63
20/04/2023;47,475
21/04/2023;47,475
24/04/2023;47,38
25/04/2023;47,21
26/04/2023;47,1
27/04/2023;46,535
28/04/2023;46,88
02/05/2023;47,37
03/05/2023;46,93
04/05/2023;47,02
05/05/2023;46,6
08/05/2023;47,15
09/05/2023;47,29
10/05/2023;47,46
11/05/2023;47,36
12/05/2023;47,575
15/05/2023;47,77
16/05/2023;47,915
17/05/2023;47,825
18/05/2023;47,98
19/05/2023;48,71
22/05/2023;48,67
23/05/2023;48,845
24/05/2023;48,65
25/05/2023;47,935
26/05/2023;48,51
29/05/2023;49,16
30/05/2023;49,425
31/05/2023;49,18
01/06/2023;48,785
02/06/2023;48,905
05/06/2023;49,755
06/06/2023;49,865
07/06/2023;49,915
08/06/2023;49,76
09/06/2023;49,41
12/06/2023;49,6
13/06/2023;49,705
14/06/2023;50,19
15/06/2023;50,3
16/06/2023;50,19
19/06/2023;50,51
20/06/2023;50,13
21/06/2023;49,935
22/06/2023;49,645
23/06/2023;49,55
26/06/2023;49,565
27/06/2023;49,37
28/06/2023;49,405
29/06/2023;49,85
30/06/2023;50,08
03/07/2023;50,44
04/07/2023;50,45
05/07/2023;50,58
06/07/2023;50,55
07/07/2023;49,725
10/07/2023;49,575
11/07/2023;49,435
12/07/2023;49,615
13/07/2023;49,87
14/07/2023;49,97
17/07/2023;50,13
18/07/2023;50,03
19/07/2023;50,21
20/07/2023;50,54
21/07/2023;50,6
24/07/2023;50,75
25/07/2023;50,87
26/07/2023;51,31
27/07/2023;51,08
28/07/2023;51,86
31/07/2023;51,68
01/08/2023;51,66
02/08/2023;51,7
03/08/2023;51,24
04/08/2023;50,93
07/08/2023;50,74
08/08/2023;50,74
09/08/2023;50,92
10/08/2023;50,86
11/08/2023;51,08
14/08/2023;50,65
15/08/2023;51,06
16/08/2023;50,82
17/08/2023;50,89
18/08/2023;50,55
21/08/2023;50,12
22/08/2023;50,23
23/08/2023;50,69
24/08/2023;50,98
25/08/2023;50,86
28/08/2023;50,79
29/08/2023;51,13
30/08/2023;51,59
31/08/2023;51,59
01/09/2023;51,95
04/09/2023;52,18
05/09/2023;52,23
06/09/2023;52,42
07/09/2023;51,91
08/09/2023;51,81
11/09/2023;51,89
12/09/2023;51,79
13/09/2023;51,79
14/09/2023;51,76
15/09/2023;52,33
18/09/2023;51,96
19/09/2023;51,82
20/09/2023;51,56
21/09/2023;51,73
22/09/2023;50,66
25/09/2023;50,76
26/09/2023;50,74
27/09/2023;50,31
28/09/2023;50,55
29/09/2023;50,72
02/10/2023;50,79
03/10/2023;50,9
04/10/2023;50,31
05/10/2023;50,31
06/10/2023;50,27
09/10/2023;50,7
10/10/2023;51,07
11/10/2023;51,8
12/10/2023;51,65
13/10/2023;52,23
16/10/2023;52,01
17/10/2023;52,29
18/10/2023;52,09
19/10/2023;51,83
20/10/2023;51,18
23/10/2023;50,29
24/10/2023;50,22
25/10/2023;50,5
26/10/2023;50,25
27/10/2023;49,74
30/10/2023;49,285
31/10/2023;49,415
01/11/2023;49,75
02/11/2023;50,33
03/11/2023;51,17
06/11/2023;51,25
07/11/2023;51,19
08/11/2023;51,61
09/11/2023;51,6
10/11/2023;51,85
13/11/2023;51,75
14/11/2023;52,05
15/11/2023;52,31
16/11/2023;52,39
17/11/2023;52,05
20/11/2023;52,21
21/11/2023;52,28
22/11/2023;52,36
23/11/2023;52,79
24/11/2023;52,77
27/11/2023;52,67
28/11/2023;52,57
29/11/2023;52,33
30/11/2023;52,29
01/12/2023;52,44
04/12/2023;53,07
05/12/2023;52,97
06/12/2023;53,26
07/12/2023;53,29
08/12/2023;53,37
11/12/2023;53,75
12/12/2023;53,99
13/12/2023;54,08
14/12/2023;54,39
15/12/2023;54,1
18/12/2023;54,51
19/12/2023;54,56
20/12/2023;54,67
21/12/2023;54,87
22/12/2023;54,45
27/12/2023;54,47
28/12/2023;54,31
29/12/2023;54,52
02/01/2024;54,64
03/01/2024;54,5
04/01/2024;54,34
05/01/2024;54,32
08/01/2024;54,11
09/01/2024;54,23
10/01/2024;54,69
11/01/2024;54,75
12/01/2024;54,52
15/01/2024;55,02
16/01/2024;55,08
17/01/2024;55,26
18/01/2024;54,88
19/01/2024;55,22
22/01/2024;55,5
23/01/2024;56,15
24/01/2024;56,05
25/01/2024;56,39
26/01/2024;56,69
29/01/2024;56,66
30/01/2024;56,92
31/01/2024;57,17
01/02/2024;56,78
02/02/2024;56,64
05/02/2024;57,7
06/02/2024;57,94
07/02/2024;58,04
08/02/2024;58,45
09/02/2024;58,56
12/02/2024;58,73
13/02/2024;59,23
14/02/2024;58,63
15/02/2024;58,73
16/02/2024;59,05
19/02/2024;59,23
20/02/2024;59,05
21/02/2024;58,27
22/02/2024;58,31
23/02/2024;59,56
26/02/2024;59,8
27/02/2024;59,57
28/02/2024;59,41
29/02/2024;59,46
01/03/2024;59,57
04/03/2024;60,09
05/03/2024;60,19
06/03/2024;59,63
07/03/2024;59,91
08/03/2024;60,45
11/03/2024;60,22
12/03/2024;59,66
13/03/2024;60,33
14/03/2024;60,38
15/03/2024;60,57
18/03/2024;60,05
19/03/2024;60,56
20/03/2024;60,62
21/03/2024;60,82
22/03/2024;61,76
25/03/2024;61,48
26/03/2024;61,34
27/03/2024;61,36
28/03/2024;61,14
02/04/2024;61,52
03/04/2024;61,04
04/04/2024;61,1
05/04/2024;61,07
08/04/2024;60,68
09/04/2024;60,69
10/04/2024;60,26
11/04/2024;60,72
12/04/2024;60,93
15/04/2024;61,25
16/04/2024;61,23
17/04/2024;60,31
18/04/2024;59,89
19/04/2024;59,93
22/04/2024;59,22
23/04/2024;59,2
24/04/2024;59,9
25/04/2024;59,91
26/04/2024;59,06
29/04/2024;60,36
30/04/2024;60,14
02/05/2024;60,12
03/05/2024;59,59
06/05/2024;60
07/05/2024;60,57
08/05/2024;61,12
09/05/2024;61,15
10/05/2024;61,22
13/05/2024;61,48
14/05/2024;61,36
15/05/2024;61,32
16/05/2024;61,86
17/05/2024;62,2
20/05/2024;61,92
21/05/2024;62,31
22/05/2024;62,23
23/05/2024;62,2
24/05/2024;62,53
27/05/2024;62,34
28/05/2024;62,5
29/05/2024;62,25
30/05/2024;62,17
31/05/2024;61,98
03/06/2024;61,53
04/06/2024;61,91
05/06/2024;61,87
06/06/2024;62,82
07/06/2024;63,03
10/06/2024;63,43
11/06/2024;63,66
12/06/2024;63,67
13/06/2024;64,06
14/06/2024;64,12
17/06/2024;64,4
18/06/2024;64,43
19/06/2024;64,89
20/06/2024;64,98
21/06/2024;65,19
24/06/2024;64,91
25/06/2024;64,9
26/06/2024;64,9
27/06/2024;64,79
28/06/2024;64,63
01/07/2024;64,63
02/07/2024;64,08
03/07/2024;64,13
04/07/2024;64,23
05/07/2024;64,29
08/07/2024;64,4
09/07/2024;64,46
10/07/2024;64,54
11/07/2024;64,75
12/07/2024;64,54
15/07/2024;64,97
16/07/2024;64,92
17/07/2024;65
18/07/2024;64,09
19/07/2024;63,65
22/07/2024;63,29
23/07/2024;63,59
24/07/2024;64,16
25/07/2024;62,96
26/07/2024;62,49
29/07/2024;62,68
30/07/2024;62,79
31/07/2024;62,86
01/08/2024;63,91
02/08/2024;63,55
05/08/2024;61,37
06/08/2024;60,06
07/08/2024;60,64
08/08/2024;61,36
09/08/2024;61,46
12/08/2024;61,78
13/08/2024;61,94
14/08/2024;62,46
15/08/2024;62,61
16/08/2024;63,69
19/08/2024;63,73
20/08/2024;63,78
21/08/2024;63,73
22/08/2024;63,93
23/08/2024;64,09
26/08/2024;63,93
27/08/2024;63,99
28/08/2024;64,07
29/08/2024;64,06
30/08/2024;64,84
02/09/2024;64,46
03/09/2024;64,85
04/09/2024;64,16
05/09/2024;63,25
06/09/2024;62,6
09/09/2024;61,95
10/09/2024;62,68
11/09/2024;62,73
12/09/2024;62,46
13/09/2024;63,57
16/09/2024;63,99
17/09/2024;63,7
18/09/2024;64,11
19/09/2024;63,74
20/09/2024;64,55
23/09/2024;64,01
;64,35
